Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,7/10/2019,12097.50827,12574.73724,13190.65121,11558.435
BTC,7/11/2019,11350.10796,12097.5431,12097.59536,10978.75153
BTC,7/12/2019,11804.69291,11349.92786,11935.83058,11098.55324
BTC,7/13/2019,11381.51772,11804.68954,11841.04155,10818.20836
BTC,7/14/2019,10195.49369,11381.55062,11456.105,10102.12754
BTC,7/15/2019,10856.6023,10195.34114,11073.60768,9874.085559
BTC,7/16/2019,9415.753085,10856.60231,11027.97944,9369.091824
BTC,7/17/2019,9706.7832,9415.753007,9981.030754,9089.002
BTC,7/18/2019,10644.85254,9706.782987,10785.08886,9298.871078
BTC,7/19/2019,10534.86526,10645.25324,10760,10122.69
BTC,7/20/2019,10759.30979,10534.86625,11108.92164,10385.84685
BTC,7/21/2019,10588.58443,10759.36888,10832.26213,10334.039
BTC,7/22/2019,10323.21072,10588.58265,10680.484,10074.86524
BTC,7/23/2019,9842.867693,10323.21074,10324.13,9818.257609
BTC,7/24/2019,9771.864,9843.053315,9910.001,9514.97
BTC,7/25/2019,9875.726288,9771.864,10181.69533,9743.93647
BTC,7/26/2019,9848.306808,9875.824324,9886.5,9667.784
BTC,7/27/2019,9471.352936,9848.305463,10212.42468,9305.44666
BTC,7/28/2019,9531.26966,9471.352936,9609.830021,9125.516051
BTC,7/29/2019,9502.682113,9531.287599,9707.379324,9380.3
BTC,7/30/2019,9588.658645,9502.684387,9758.229618,9384.324068
BTC,7/31/2019,10090.1543,9588.658464,10120.577,9576.212827
BTC,8/1/2019,10405.91574,10090.19455,10484.34433,9886.355061
BTC,8/2/2019,10532.66603,10406.06893,10664.82017,10339.34328
BTC,8/3/2019,10819.20998,10532.66446,10916.42152,10511.43306
BTC,8/4/2019,10980.72306,10819.21185,11076.2,10577.7745
BTC,8/5/2019,11796.75,10980.72265,11947.81754,10980.07189
BTC,8/6/2019,11467.42987,11796.75,12315.75193,11208.98938
BTC,8/7/2019,11963.90672,11467.42856,12139.26782,11393.4249
BTC,8/8/2019,11996.06764,11963.91029,12046.8244,11476.4647
BTC,8/9/2019,11859.47175,11996.06776,12029.38691,11661.38548
BTC,8/10/2019,11285.38426,11859.47194,11967.1974,11208.40863
BTC,8/11/2019,11538.25,11285.38412,11575.01,11105.23658
BTC,8/12/2019,11384.2,11538.25,11545.88183,11235
BTC,8/13/2019,10856.53254,11384.2,11433.29,10750.93064
BTC,8/14/2019,10018.30322,10856.53257,10858.76421,9904.269496
BTC,8/15/2019,10300.29759,10018.3033,10441.82386,9486.904242
BTC,8/16/2019,10358.0893,10300.55147,10537.43303,9749.417833
BTC,8/17/2019,10213.24247,10358.08877,10468.6674,9993.469314
BTC,8/18/2019,10320.1626,10213.24239,10505.18372,10073.85858
BTC,8/19/2019,10919.85,10320.16236,10933.79467,10271.08888
BTC,8/20/2019,10752.21479,10919.85,10951.31281,10569.8936
BTC,8/21/2019,10127.52841,10752.21278,10797.01661,9855.75
BTC,8/22/2019,10113.61605,10127.52776,10231.24,9763.364202
BTC,8/23/2019,10408.50522,10113.61518,10468.69,10048.12766
BTC,8/24/2019,10142.61981,10408.50994,10427.57907,9898.237203
BTC,8/25/2019,10141.6738,10142.62025,10349.48444,9910.405
BTC,8/26/2019,10361.60827,10141.58694,10649.66282,10140.76314
BTC,8/27/2019,10172.62445,10361.75584,10375.07274,10033.5646
BTC,8/28/2019,9718.249401,10172.67402,10274.75121,9542.693954
BTC,8/29/2019,9484.267811,9718.27343,9718.27343,9330.089344
BTC,8/30/2019,9578.87776,9484.268203,9691.75096,9358.99568
BTC,8/31/2019,9601.843677,9578.86504,9686.199179,9446.870022
BTC,9/1/2019,9767.628,9601.843597,9830.320241,9545.647089
BTC,9/2/2019,10387.4391,9767.628,10463.68931,9760.169936
BTC,9/3/2019,10625.55861,10387.43621,10776.10946,10294.43788
BTC,9/4/2019,10583.69429,10625.82409,10826.7,10391.35677
BTC,9/5/2019,10576.58546,10583.69424,10652.7888,10466.01649
BTC,9/6/2019,10317.68029,10576.58416,10936.45525,10209.25
BTC,9/7/2019,10487.78147,10317.6799,10565.35948,10310.02019
BTC,9/8/2019,10406.84733,10487.78147,10591.15975,10250.02
BTC,9/9/2019,10314.40576,10406.84771,10530.81907,10069.68892
BTC,9/10/2019,10099.57728,10314.40578,10383.03922,9927.912073
BTC,9/11/2019,10159.56118,10098.99193,10245.32209,9869.44067
BTC,9/12/2019,10420.84263,10159.51585,10460.03497,10042.874
BTC,9/13/2019,10362.14642,10420.84162,10451.51843,10167.83825
BTC,9/14/2019,10361.18922,10362.14987,10437.61917,10234.75
BTC,9/15/2019,10307.73001,10361.1855,10379.81925,10272.23442
BTC,9/16/2019,10265.33329,10307.72849,10374.20512,10080
BTC,9/17/2019,10187.57239,10265.33317,10273.08011,10137.29204
BTC,9/18/2019,10156.22687,10187.57244,10257.25103,10091.74537
BTC,9/19/2019,10275.72274,10156.2264,10362.2184,9607.20564
BTC,9/20/2019,10171.32432,10275.74599,10302.58577,10069.93694
BTC,9/21/2019,9977.813386,10171.32586,10171.33544,9924.093555
BTC,9/22/2019,10030.0094,9977.812211,10083.22992,9852.547726
BTC,9/23/2019,9685.724547,10030.01144,10043.60196,9617.484291
BTC,9/24/2019,8533.920241,9685.725747,9774.8,8087.914466
BTC,9/25/2019,8434.54325,8533.920666,8742.355544,8235.793967
BTC,9/26/2019,8058.424126,8434.674325,8459.769003,7737.575409
BTC,9/27/2019,8193.471131,8058.424213,8287.213886,7869.881764
BTC,9/28/2019,8218.941346,8193.469789,8335.523562,8030.342805
BTC,9/29/2019,8054.403298,8218.904539,8236.609692,7913.5
BTC,9/30/2019,8303.758095,8054.403392,8355.899994,7718.804
BTC,10/1/2019,8322.83896,8303.848699,8526.096265,8201.8
BTC,10/2/2019,8381.225192,8322.723858,8388.809501,8176.550629
BTC,10/3/2019,8238.230064,8381.225602,8412.159748,8086.586723
BTC,10/4/2019,8155.659455,8238.230064,8241.25,8016.25
BTC,10/5/2019,8147.448583,8155.657236,8196.313539,8026.006091
BTC,10/6/2019,7861.900128,8147.448927,8166.980101,7789.237223
BTC,10/7/2019,8209.445408,7861.900681,8307.013203,7772.512528
BTC,10/8/2019,8187.882382,8209.445409,8342.13,8114.383914
BTC,10/9/2019,8590.434991,8187.885192,8687.94,8121.045547
BTC,10/10/2019,8585.761518,8590.434316,8655.824039,8459.621597
BTC,10/11/2019,8268.655706,8585.7607,8810.54,8238.887568
BTC,10/12/2019,8308.049544,8268.65585,8409.42594,8262.933488
BTC,10/13/2019,8282.699983,8308.051077,8467.187268,8160.049248
BTC,10/14/2019,8354.836133,8282.342299,8399.998,8222.725873
BTC,10/15/2019,8162.119321,8354.838831,8410.2,8098.577095
BTC,10/16/2019,7999.400865,8162.119317,8172.833461,7917.309817
BTC,10/17/2019,8075.419314,7999.358606,8121.742679,7943.123897
BTC,10/18/2019,7954.804671,8075.41904,8115.80133,7824.911664
BTC,10/19/2019,7961.427785,7954.760333,8089.760782,7882.400452
BTC,10/20/2019,8231.86347,7961.428028,8303,7884.46
BTC,10/21/2019,8220,8231.856316,8340,8160.127256
BTC,10/22/2019,8025.096057,8220,8305.668251,8000.9
BTC,10/23/2019,7474.85,8024.837124,8048.621002,7305.61781
BTC,10/24/2019,7431.554336,7472.349893,7508.414143,7362.096364
BTC,10/25/2019,8668.187942,7431.555003,8767.430054,7403.35982
BTC,10/26/2019,9258.417078,8668.193204,10491.49392,8650.413072
BTC,10/27/2019,9549.454863,9258.476619,9804.051193,9110
BTC,10/28/2019,9218.625751,9549.453194,9926.263362,9198
BTC,10/29/2019,9431.613866,9218.958391,9555.23999,9086.548
BTC,10/30/2019,9166.19765,9431.612788,9432.055806,9000.1
BTC,10/31/2019,9153.75255,9165.694437,9425.25,8966.386812
BTC,11/1/2019,9252.298332,9154.348423,9293.139164,9063.053455
BTC,11/2/2019,9305.687816,9252.313985,9386,9208.708532
BTC,11/3/2019,9206.52,9305.725381,9378.212904,9078.118809
BTC,11/4/2019,9415.514226,9206.52,9576.660276,9131.836403
BTC,11/5/2019,9315.434948,9415.516494,9476.384958,9188.1
BTC,11/6/2019,9342.646522,9316.110068,9441.739749,9259.238074
BTC,11/7/2019,9203.975226,9342.654193,9370.747551,9090.356472
BTC,11/8/2019,8765.032321,9203.973196,9245.798059,8674.29885
BTC,11/9/2019,8808.81812,8765.024369,8871.939719,8727.676623
BTC,11/10/2019,9035.201721,8808.812674,9127.229988,8754.975113
BTC,11/11/2019,8719.061458,9035.20264,9062.190842,8604.357317
BTC,11/12/2019,8808.5,8719.060915,8861,8564.195589
BTC,11/13/2019,8760.63327,8808.5,8829.379865,8709.21
BTC,11/14/2019,8633.820893,8760.62586,8780.25,8565.761288
BTC,11/15/2019,8457.391696,8633.820871,8766.382694,8378.486775
BTC,11/16/2019,8482.306161,8457.391704,8523.547992,8433.68736
BTC,11/17/2019,8503.196483,8482.303101,8624.360909,8380.75
BTC,11/18/2019,8175.452526,8503.198234,8503.270751,8035.01844
BTC,11/19/2019,8121.288679,8175.45715,8195.7,7998.75632
BTC,11/20/2019,8082.04168,8121.290577,8217.596899,8031.75
BTC,11/21/2019,7616.35458,8082.031072,8111.029773,7409.37573
BTC,11/22/2019,7285.157042,7616.354586,7706.643277,6795.635411
BTC,11/23/2019,7323.710494,7285.15702,7349.619789,7106.756169
BTC,11/24/2019,6911.891503,7323.849078,7341.449317,6875.154813
BTC,11/25/2019,7128.832327,6911.421416,7370.29,6529.026724
BTC,11/26/2019,7162.320595,7128.612256,7334.969347,7029.497434
BTC,11/27/2019,7524.61101,7162.320443,7669.125,6856.615857
BTC,11/28/2019,7431.467493,7524.611042,7650.072946,7377.658967
BTC,11/29/2019,7757.10944,7431.468691,7859.1,7417.892321
BTC,11/30/2019,7557.218187,7757.238632,7801.990909,7461.146
BTC,12/1/2019,7406.03007,7557.183821,7557.183821,7246.585022
BTC,12/2/2019,7308.536303,7406.030091,7424.25,7165.5
BTC,12/3/2019,7297.911636,7308.399979,7405.432125,7244.803005
BTC,12/4/2019,7193.921351,7297.910335,7769.406354,7096.255009
BTC,12/5/2019,7393.96861,7193.921342,7479.181447,7163.987141
BTC,12/6/2019,7546.394517,7393.968155,7600,7314.747373
BTC,12/7/2019,7504.484296,7546.39513,7625.008812,7492.998283
BTC,12/8/2019,7521.978496,7504.38825,7574.174364,7396.170215
BTC,12/9/2019,7339.313974,7521.854359,7650,7287.7
BTC,12/10/2019,7220.694258,7339.313404,7389.422,7165.62139
BTC,12/11/2019,7200.56446,7220.695238,7265.106301,7134.716733
BTC,12/12/2019,7189.081378,7200.661673,7285.2,7086.126497
BTC,12/13/2019,7250.46117,7189.097695,7296.25,7184.944731
BTC,12/14/2019,7068.467473,7250.460869,7264.395676,7010.703341
BTC,12/15/2019,7112.004995,7068.467017,7186.4,7011.768008
BTC,12/16/2019,6878.790545,7112.000938,7134.890099,6830.930905
BTC,12/17/2019,6614.99036,6878.676651,6930.594688,6564.449865
BTC,12/18/2019,7284.791811,6615.147099,7440.238802,6436.194517
BTC,12/19/2019,7150.061923,7284.804253,7364.938106,7048.172078
BTC,12/20/2019,7189.75,7150.059403,7212.932904,7080.455919
BTC,12/21/2019,7142.739177,7189.75,7190.243931,7118.155944
BTC,12/22/2019,7512.450363,7142.738851,7518.51416,7125.504513
BTC,12/23/2019,7323.102237,7512.337731,7686.33807,7265.092863
BTC,12/24/2019,7253.663992,7323.102239,7417.210452,7160.981885
BTC,12/25/2019,7192.1,7253.66406,7260.9,7119.685961
BTC,12/26/2019,7194.732394,7192.1,7422.56,7150.422299
BTC,12/27/2019,7244.135023,7194.733552,7249.548295,7067.101538
BTC,12/28/2019,7301.227489,7244.135135,7344.553714,7235.693909
BTC,12/29/2019,7386.617271,7301.242384,7522.255693,7281.671029
BTC,12/30/2019,7218.704277,7386.570671,7386.570671,7202.817418
BTC,12/31/2019,7167.521408,7218.704311,7296.440052,7115.596891
BTC,1/1/2020,7175.496997,7167.47877,7230.82794,7149.154035
BTC,1/2/2020,6945.446804,7175.497512,7183,6914.766077
BTC,1/3/2020,7327.5,6945.386198,7395.816237,6860.276835
BTC,1/4/2020,7349.38318,7332.37,7391.212454,7263.34
BTC,1/5/2020,7352.827777,7349.340557,7488.150406,7315.883749
BTC,1/6/2020,7761.758455,7352.826389,7797,7345.121424
BTC,1/7/2020,8164.04696,7761.758601,8208.466138,7735.304396
BTC,1/8/2020,8042.761,8164.044478,8460.746607,7875.605853
BTC,1/9/2020,7817.277549,8042.761,8044.033091,7749.170843
BTC,1/10/2020,8191.27947,7817.278384,8191.27947,7680.404049
BTC,1/11/2020,8020.884602,8191.90194,8284.213773,8003.214632
BTC,1/12/2020,8177,8020.868289,8183.424992,7966.828837
BTC,1/13/2020,8104.118982,8177.3,8190.50563,8048.325019
BTC,1/14/2020,8835.75,8104.126778,8887.844204,8104.126778
BTC,1/15/2020,8813.009213,8833.849467,8895.462404,8559.311197
BTC,1/16/2020,8719.913077,8812.969581,8846.302597,8587.636449
BTC,1/17/2020,8898.584699,8719.912858,9005.545666,8665.279673
BTC,1/18/2020,8909.839856,8898.646006,8975.657483,8808.095897
BTC,1/19/2020,8701.63353,8909.855463,9181.385212,8490.692404
BTC,1/20/2020,8627.965302,8701.780804,8732.305007,8516.456754
BTC,1/21/2020,8724.5,8627.963928,8765.618781,8486.19
BTC,1/22/2020,8658.433024,8724.5,8789,8574.381811
BTC,1/23/2020,8389.910675,8658.43084,8662.607879,8279.648543
BTC,1/24/2020,8427.980524,8389.818938,8508.572788,8219.826116
BTC,1/25/2020,8329.870923,8427.979261,8430.395567,8257.348966
BTC,1/26/2020,8590.794177,8329.870927,8590.794298,8285.899885
BTC,1/27/2020,8895.009923,8590.832072,8985.01,8563.874544
BTC,1/28/2020,9389.032646,8895.011965,9404.877941,8891.459761
BTC,1/29/2020,9282.484305,9389.471031,9424.956844,9233.29162
BTC,1/30/2020,9504.015267,9282.487544,9564.013267,9188.445454
BTC,1/31/2020,9332.172634,9504.016541,9517.634456,9202.049002
BTC,2/1/2020,9379.339288,9332.255429,9450,9290.249333
BTC,2/2/2020,9323.674357,9379.338716,9466.680059,9150
BTC,2/3/2020,9285.082337,9323.674184,9604.848859,9224.209807
BTC,2/4/2020,9162.402845,9285.085027,9341.345796,9081.472396
BTC,2/5/2020,9613.82,9162.401801,9760.944499,9151.352612
BTC,2/6/2020,9758.98702,9613.82,9851.909853,9530.910305
BTC,2/7/2020,9811.325616,9758.985464,9870.399207,9718.91
BTC,2/8/2020,9905.769896,9810.868433,9946.686548,9661.010093
BTC,2/9/2020,10165.74868,9905.769895,10171.63813,9891.827317
BTC,2/10/2020,9854.882377,10166.04028,10194.19624,9751.78867
BTC,2/11/2020,10273.99022,9854.882905,10382.8,9713.673114
BTC,2/12/2020,10353.10709,10273.99021,10478.5,10253.12908
BTC,2/13/2020,10240.28135,10353.10826,10504.1726,10089.5
BTC,2/14/2020,10370.4004,10240.27174,10389.53486,10105.41321
BTC,2/15/2020,9904.899943,10370.43518,10398.75318,9770.711788
BTC,2/16/2020,9928.943974,9904.896356,10045.5397,9625.47954
BTC,2/17/2020,9700.379368,9928.94263,9958.966547,9473.515097
BTC,2/18/2020,10184.9266,9700.432897,10275.07658,9616.554843
BTC,2/19/2020,9602.917052,10184.92653,10300.03092,9319.223799
BTC,2/20/2020,9609.777181,9602.782909,9688.099852,9413.381558
BTC,2/21/2020,9693.130859,9609.782214,9766.747272,9580.5
BTC,2/22/2020,9669.317787,9693.136386,9717.840002,9576.3
BTC,2/23/2020,9975.75,9669.160946,10014.75844,9667.734754
BTC,2/24/2020,9661.415557,9975.75,10021.43714,9492.106239
BTC,2/25/2020,9305.530854,9661.415031,9675,9250
BTC,2/26/2020,8784.725339,9305.564924,9361.107854,8637.679933
BTC,2/27/2020,8810,8784.2115,8968.468795,8526.688643
BTC,2/28/2020,8708.89,8810,8895.80008,8438.473962
BTC,2/29/2020,8527.474663,8706.934227,8798.259101,8527.421076
BTC,3/1/2020,8533.393425,8527.439218,8747.756846,8416
BTC,3/2/2020,8913.720954,8533.401785,8970.529618,8491.5
BTC,3/3/2020,8755.815029,8915,8921.204548,8665.145141
BTC,3/4/2020,8758.025799,8755.815278,8843.456631,8673.681986
BTC,3/5/2020,9067.053657,8758.025914,9165.615009,8758.025615
BTC,3/6/2020,9154.738885,9067.053392,9177.09505,9001.336022
BTC,3/7/2020,8899.874251,9154.740904,9210,8861.573343
BTC,3/8/2020,8035.786058,8899.793558,8899.793883,8005.561991
BTC,3/9/2020,7933.318643,8035.805889,8176.021139,7640.472775
BTC,3/10/2020,7887.398815,7933.292942,8154.233507,7740.702322
BTC,3/11/2020,7937.58778,7887.743703,7982.932236,7596.25
BTC,3/12/2020,4861.322064,7937.62755,7967.045677,4715.613779
BTC,3/13/2020,5627.448568,4868.217203,5990.421874,3905.703431
BTC,3/14/2020,5165.982928,5628.156686,5656.584934,5057.298391
BTC,3/15/2020,5345.35,5165.98055,5965,5100.037734
BTC,3/16/2020,5031.989173,5345.35,5347.311447,4443.38451
BTC,3/17/2020,5337,5031.988822,5557.211288,4948.319369
BTC,3/18/2020,5411.016579,5337,5444.36,5028
BTC,3/19/2020,6187.724951,5411.015319,6419.794368,5271.814666
BTC,3/20/2020,6208.812936,6187.764816,6925.019142,5676.510056
BTC,3/21/2020,6189.559006,6208.756003,6450.8,5866.6
BTC,3/22/2020,5824.344986,6189.560458,6412.75,5756.014597
BTC,3/23/2020,6500.695009,5824.279224,6615.678747,5699.430596
BTC,3/24/2020,6767.184273,6500.515007,6853.278169,6411.362327
BTC,3/25/2020,6695.509919,6767.184185,6977.5,6485.287192
BTC,3/26/2020,6762.16634,6695.070214,6790.874257,6534
BTC,3/27/2020,6371.465603,6761.818855,6867.01794,6293.3
BTC,3/28/2020,6255.524409,6371.920286,6372.547507,6040.84
BTC,3/29/2020,5876.86,6255.525549,6272.618167,5871.75
BTC,3/30/2020,6403.2,5876.91,6614.079075,5858.488706
BTC,3/31/2020,6422.559289,6403.2,6524.79,6347.399672
BTC,4/1/2020,6660.167515,6422.476783,6697.952042,6163
BTC,4/2/2020,6805.75,6660.142266,7243.197259,6584.890209
BTC,4/3/2020,6740.52706,6805.75,7041.793,6615.45
BTC,4/4/2020,6875.623366,6740.526437,7002.723169,6667.5
BTC,4/5/2020,6779.254268,6875.62499,6905.5,6682.5
BTC,4/6/2020,7345.516406,6779.254537,7365.75,6776.840508
BTC,4/7/2020,7201.158682,7345.189176,7466,7080.133123
BTC,4/8/2020,7367.354,7201.069109,7422.83817,7157
BTC,4/9/2020,7294.1,7367.354,7373.455683,7121.583493
BTC,4/10/2020,6873.399096,7294.1,7303.426607,6756.563057
BTC,4/11/2020,6887.687746,6873.46092,6949,6775.4
BTC,4/12/2020,6905.482576,6887.666548,7197.050901,6795.479582
BTC,4/13/2020,6860.636511,6905.483531,6906.134103,6587.06
BTC,4/14/2020,6874.5,6860.657491,6985.150296,6775.72
BTC,4/15/2020,6623.634454,6874.5,6935.02756,6610.984153
BTC,4/16/2020,7113.133074,6623.700808,7209.95,6478.6
BTC,4/17/2020,7035.420759,7112.989263,7150.543849,7005.2
BTC,4/18/2020,7259,7035.572619,7300,7030.799807
BTC,4/19/2020,7129.256549,7259,7274.94,7068.962079
BTC,4/20/2020,6841.926853,7129.256311,7220.216771,6760.718
BTC,4/21/2020,6853.953299,6841,6950,6777.09
BTC,4/22/2020,7136,6853.915843,7165,6828.7
BTC,4/23/2020,7484.58,7136,7759.875199,7035.2
BTC,4/24/2020,7507.604816,7484.870699,7607.8,7399.01
BTC,4/25/2020,7547.61,7507.605486,7713.9,7445
BTC,4/26/2020,7703.953785,7547.61,7709.3,7497.9
BTC,4/27/2020,7790.964574,7703.954517,7797.035406,7638.94
BTC,4/28/2020,7764.298622,7790.961609,7794.62,7673.4
BTC,4/29/2020,8786.877871,7764.252283,8970,7728.3
BTC,4/30/2020,8635.623307,8787.055195,9469.5,8412.39
BTC,5/1/2020,8826.1956,8630.41,9066.379676,8628.3
BTC,5/2/2020,8982.816489,8826.195296,9016.17,8774.093233
BTC,5/3/2020,8905.564403,8982.955761,9199.68563,8735.72
BTC,5/4/2020,8886.3,8905.564487,8969.99,8539.94889
BTC,5/5/2020,9033.224783,8886.3,9119.88664,8780
BTC,5/6/2020,9156.000809,9033.225616,9408.93,8925
BTC,5/7/2020,10000,9155.630834,10071.49,9038.7
BTC,5/8/2020,9812.229698,10000,10045.32283,9734.53
BTC,5/9/2020,9542.272596,9810.5,9914.177269,9526.649056
BTC,5/10/2020,8734,9542.181261,9556.9,8133.333959
BTC,5/11/2020,8572.4,8734,9175,8199.49
BTC,5/12/2020,8822.42,8572.4,8975,8540.17
BTC,5/13/2020,9316.016406,8821.42,9410,8809.62
BTC,5/14/2020,9791.834256,9316.067874,9941.03,9266.5
BTC,5/15/2020,9308.92965,9791.922532,9838.5,9130.7
BTC,5/16/2020,9384.816315,9308.92698,9580,9223.57
BTC,5/17/2020,9671.310352,9384.816315,9888,9331.01
BTC,5/18/2020,9723.959803,9671.308802,9948.3,9462.49
BTC,5/19/2020,9783.135337,9723.958029,9895.8,9469.9
BTC,5/20/2020,9512.694286,9783.16755,9835,9313.59
BTC,5/21/2020,9057.3,9512.697706,9564,8804.22
BTC,5/22/2020,9168.5,9057.3,9261,8927.7
BTC,5/23/2020,9178.6,9168.5,9310,9093.6
BTC,5/24/2020,8718.5,9178.6,9302.328747,8700
BTC,5/25/2020,8898.454371,8718.84,8975,8644
BTC,5/26/2020,8844.055452,8898.451643,9010.83,8697.73
BTC,5/27/2020,9200.247907,8844.033745,9223.79,8815.5
BTC,5/28/2020,9577.9,9201.415755,9620,9112.01
BTC,5/29/2020,9425,9577.38,9604,9335.01
BTC,5/30/2020,9699.862342,9425,9738.27,9331
BTC,5/31/2020,9448.44,9699.861653,9703.309117,9388
BTC,6/1/2020,10204.6,9448.44,10382.69497,9424.563881
BTC,6/2/2020,9525.73,10203.64,10228.05,9292
BTC,6/3/2020,9664.1,9525.73,9685.5,9392.69
BTC,6/4/2020,9792.58834,9664.1,9884.7,9465
BTC,6/5/2020,9619.99,9792.423285,9851.99,9603.51
BTC,6/6/2020,9670.623423,9619.99,9729.401592,9533.1
BTC,6/7/2020,9752.169349,9670.626094,9809.43,9389.58
BTC,6/8/2020,9782.899891,9752.169349,9800.002186,9648
BTC,6/9/2020,9777.811865,9782.831857,9885.99,9574.7
BTC,6/10/2020,9892.567929,9777.817561,9998,9703.96
BTC,6/11/2020,9267.510124,9892.567898,9971.19,9085.65
BTC,6/12/2020,9460.119213,9267.190712,9548.430463,9237.01
BTC,6/13/2020,9471.264459,9460.118317,9489.931212,9356.8
BTC,6/14/2020,9330.4,9471.265499,9475,9250
BTC,6/15/2020,9427.487209,9330.4,9496.220227,8905
BTC,6/16/2020,9523.893977,9427.487309,9584.9,9384.520932
BTC,6/17/2020,9454.874028,9525,9555.9,9236.44
BTC,6/18/2020,9380.870252,9454.874122,9477.9,9274
BTC,6/19/2020,9299,9380.777684,9426.18,9233.3
BTC,6/20/2020,9356.73807,9299,9390.615774,9170.499
BTC,6/21/2020,9283.520842,9356.736479,9416.9,9279.445435
BTC,6/22/2020,9691.680628,9283.519338,9780,9274.570388
BTC,6/23/2020,9622.3,9691.719486,9721.3,9579.241568
BTC,6/24/2020,9286.06,9622.3,9661.983497,9200
BTC,6/25/2020,9242.805252,9286.981529,9332,8994.980227
BTC,6/26/2020,9155.315938,9242.790991,9286.094245,9033.7
BTC,6/27/2020,9003.364662,9155.315937,9184.501561,8834.5
BTC,6/28/2020,9118.01,9003.364662,9188,8937.5
BTC,6/29/2020,9184.180386,9118.01,9230.998024,9018.5
BTC,6/30/2020,9135.931565,9184.270372,9198.99,9063.58
BTC,7/1/2020,9235.438742,9135.931563,9296.99,9093.156842
BTC,7/2/2020,9090.015161,9235.564628,9264.27,8948.3
BTC,7/3/2020,9065.500081,9090.015017,9122.58,9046.188704
BTC,7/4/2020,9138.5,9065.499247,9192.83,9049.507852
BTC,7/5/2020,9083.8,9138.5,9143.962968,8917.3
BTC,7/6/2020,9346.448521,9083.8,9369.040018,9064.269226
BTC,7/7/2020,9253.988524,9346.452101,9377.9,9207.3
BTC,7/8/2020,9437.699097,9253.986608,9472.653119,9235.440554
BTC,7/9/2020,9237.455308,9437.699119,9443.717537,9167.2068
BTC,7/10/2020,9286.942248,9237.45533,9316.317625,9125
BTC,7/11/2020,9235.143666,9286.955136,9297.944941,9187.425148
BTC,7/12/2020,9299.538653,9235.142435,9340,9162.37
BTC,7/13/2020,9236.91,9299.622915,9338.607646,9198.879781
BTC,7/14/2020,9255.128114,9236.92,9277.741618,9107
BTC,7/15/2020,9191.484156,9255.160457,9271.345959,9155.2
BTC,7/16/2020,9130.44172,9191.478076,9213.185223,9033.2
BTC,7/17/2020,9154.163861,9130.440915,9179,9079.08513
BTC,7/18/2020,9174.642023,9154.163703,9204.8,9125
BTC,7/19/2020,9213.238584,9174.721118,9237.6,9110.956071
BTC,7/20/2020,9162.423377,9213.238616,9222.9,9137.136489
BTC,7/21/2020,9393.385193,9162.422407,9436,9158.5
BTC,7/22/2020,9537.23,9393.385279,9563.52,9289.285638
BTC,7/23/2020,9614.892642,9539.193926,9675.9,9459.022383
BTC,7/24/2020,9551.22437,9614.960445,9646.134631,9478.647343
BTC,7/25/2020,9710.2,9551.233256,9745.361305,9539.177079
BTC,7/26/2020,9940.53292,9710.2,10169.50021,9666.020218
BTC,7/27/2020,11045.5,9940.556756,11414.7,9938
BTC,7/28/2020,10933.5,11045.5,11256.5,10588.5
BTC,7/29/2020,11110.77925,10933.5,11346.61258,10857.70997
BTC,7/30/2020,11112.39206,11110.6667,11185.9,10839.51
BTC,7/31/2020,11351.67,11112.35361,11454.69,10980
BTC,8/1/2020,11816.05769,11351.62,11882.45169,11240
BTC,8/2/2020,11065.30579,11815.97024,12112.97762,10602.67362
BTC,8/3/2020,11237.35486,11065.65042,11479.99,10953.17
BTC,8/4/2020,11194.36327,11237.35486,11415,11034.27528
BTC,8/5/2020,11752.29655,11194.36301,11792.29227,11103.56
BTC,8/6/2020,11773.53363,11752.29514,11911.83475,11583.64852
BTC,8/7/2020,11604.02344,11773.53342,11913.97,11350
BTC,8/8/2020,11772.25153,11603.96896,11814.59317,11540
BTC,8/9/2020,11688.53133,11772.22023,11805.39262,11534.5
BTC,8/10/2020,11895.31016,11688.53132,12079.524,11525.46013
BTC,8/11/2020,11391.01465,11895.34195,11940.49395,11136.97281
BTC,8/12/2020,11569.18609,11390.98336,11620.35455,11163.1
BTC,8/13/2020,11793.26,11569.18679,11799,11281.32145
BTC,8/14/2020,11774.29319,11793.26,11860,11660.6
BTC,8/15/2020,11861.66429,11774.43444,11986.93,11693.6
BTC,8/16/2020,11916.27758,11861.66292,11936.95027,11701
BTC,8/17/2020,12298.38,11916.37256,12476.68881,11777.5
BTC,8/18/2020,11956.54861,12298.38,12393.68647,11836.57716
BTC,8/19/2020,11757.4,11956.46636,12020,11580
BTC,8/20/2020,11864.6,11757.4,11891.7,11678.44
BTC,8/21/2020,11525.16093,11864.6,11884,11494.12475
BTC,8/22/2020,11674.5,11525.16058,11688.98981,11374.27199
BTC,8/23/2020,11650.85467,11674.5,11715,11527.82
BTC,8/24/2020,11759.94129,11650.85188,11823.91106,11597.82181
BTC,8/25/2020,11328.7689,11759.94254,11764.77,11120
BTC,8/26/2020,11464.04267,11328.76979,11539.69164,11256.5
BTC,8/27/2020,11327.9,11464.04294,11589.5,11128.4
BTC,8/28/2020,11531.95454,11327.9,11547.88182,11283.87
BTC,8/29/2020,11476.6296,11532.03182,11581.96064,11426.1
